Volatility Based Portfolio
Pair,Weight (%),Daily_Return_Pct,Daily_Volatility_Pct,Annual_Return_Pct,Annual_Volatility_Pct
EURUSD_GBPUSD_divergence_backtest_report.csv,26.34562004144222,0.016622492957123258,0.16893750695050497,4.188868225195061,2.6817997830136915
AUDUSD_AUDCAD_divergence_backtest_report.csv,44.078382168646144,0.023757765395350745,0.1093203288323851,5.986956879628388,1.7354064200057704
EURAUD_EURNZD_divergence_backtest_report.csv,29.57599778991164,0.011609714432724468,0.13011012110016712,2.9256480370465656,2.065434140901239
Final Sharpe Ratio,3.816744696789562

Sharpe Ratio Based Portfolio
Pair,Weight (%),Daily_Return_Pct,Daily_Volatility_Pct,Annual_Return_Pct,Annual_Volatility_Pct
EURUSD_GBPUSD_divergence_backtest_report.csv,24.456248359523602,0.016622492957123258,0.16893750695050497,4.188868225195061,2.6817997830136915
AUDUSD_AUDCAD_divergence_backtest_report.csv,49.8921649035433,0.023757765395350745,0.1093203288323851,5.986956879628388,1.7354064200057704
EURAUD_EURNZD_divergence_backtest_report.csv,25.651586736933083,0.011609714432724468,0.13011012110016712,2.9256480370465656,2.065434140901239
Final Sharpe Ratio,3.940288726291938
