Trade Type,Entry Time,Exit Time,Duration (Hours),Exit Reason,Symbol1,Symbol2,Symbol1 Direction,Symbol2 Direction,Symbol1 Entry RSI,Symbol2 Entry RSI,Symbol1 Entry ATR,Symbol2 Entry ATR,Symbol1 Entry,Symbol1 Exit,Symbol2 Entry,Symbol2 Exit,Symbol1 Lots,Symbol2 Lots,Symbol1 Pips,Symbol2 Pips,Total Pips,Symbol1 P&L,Symbol2 P&L,Total P&L,Pair,Correlation
DIVERGENCE,2025-06-02 09:40:00,2025-07-01 16:25:00,702.8,End of Data,EURJPY,CADJPY,SELL,BUY,73.04347826086655,29.906542056073647,0.0575999999999965,0.041800000000000635,163.255,168.975,104.478,105.093,1.0,1.38,-572.0,61.5,-510.5,-3981.24,590.72,-3390.52,EURJPY/CADJPY,0.7426434397482854
DIVERGENCE,2020-01-14 13:40:00,2020-04-23 13:40:00,2400.0,Time Limit,EURJPY,CHFJPY,BUY,SELL,29.468599033818705,75.08532423208354,0.03100000000000307,0.04660000000000082,122.427,115.819,113.718,110.197,1.0,0.67,-660.8,352.1,-308.7,-4599.43,1641.95,-2957.48,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2020-05-18 20:10:00,2020-08-26 20:10:00,2400.0,Time Limit,EURJPY,CHFJPY,SELL,BUY,71.83908045976935,7.667210440454511,0.09120000000000061,0.12739999999999724,117.172,125.466,110.055,116.818,1.0,0.72,-829.4,676.3,-153.1,-5772.67,3389.17,-2383.5,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2020-09-07 22:00:00,2020-12-16 22:00:00,2400.0,Time Limit,EURJPY,CHFJPY,BUY,SELL,29.729729729738025,78.98550724637211,0.015000000000000568,0.027400000000002932,125.546,126.036,115.98,116.815,1.0,0.55,49.0,-83.5,-34.5,341.06,-319.65,21.41,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2021-02-23 20:05:00,2021-06-03 20:05:00,2400.0,Time Limit,EURJPY,CHFJPY,SELL,BUY,74.54545454545877,20.89041095890255,0.02920000000000016,0.03199999999999932,127.83,133.659,116.431,121.889,1.0,0.91,-582.9,545.8,-37.1,-4057.05,3457.03,-600.02,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2021-07-08 11:00:00,2021-10-18 00:00:00,2437.0,Time Limit,EURJPY,CHFJPY,BUY,SELL,20.000000000002302,71.75398633257326,0.09220000000000254,0.09800000000000182,129.699,132.314,119.321,123.42,1.0,0.94,261.5,-409.9,-148.4,1820.13,-2681.81,-861.68,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2021-10-28 14:20:00,2021-10-29 17:05:00,26.8,Profit Target,EURJPY,CHFJPY,SELL,BUY,76.31578947369837,25.07836990595426,0.03919999999999959,0.04379999999999882,131.866,132.054,123.641,124.714,1.0,0.89,-18.8,107.3,88.5,-130.85,664.69,533.84,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2021-11-09 22:45:00,2021-11-19 11:25:00,228.7,Profit Target,EURJPY,CHFJPY,SELL,BUY,73.80952380952918,26.3636363636366,0.019199999999995044,0.016800000000000637,130.879,129.122,123.896,123.166,1.0,1.14,175.7,-73.0,102.7,1222.91,-579.24,643.67,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2021-12-24 10:55:00,2023-01-02 07:00:00,8972.1,Time Limit,EURJPY,CHFJPY,SELL,BUY,73.09644670050271,28.627450980390037,0.04140000000000441,0.06519999999999584,129.66,140.11,124.571,141.655,1.0,0.63,-1045.0,1708.4,663.4,-7273.61,7491.52,217.91,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-01-11 13:35:00,2023-01-13 17:45:00,52.2,Profit Target,EURJPY,CHFJPY,SELL,BUY,79.19075144508614,28.781512605042167,0.05,0.07900000000000204,142.471,138.215,143.324,137.791,1.0,0.63,425.6,-553.3,-127.7,2962.28,-2426.28,536.0,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-01-30 17:55:00,2023-05-10 17:55:00,2400.0,Time Limit,EURJPY,CHFJPY,BUY,SELL,21.218487394954394,70.76411960133368,0.08299999999999272,0.06960000000000263,141.664,147.491,141.197,151.197,1.0,1.19,582.7,-1000.0,-417.3,4055.88,-8282.87,-4226.99,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-06-08 12:45:00,2023-06-08 15:55:00,3.2,Profit Target,EURJPY,CHFJPY,SELL,BUY,77.64471057884231,20.481927710841163,0.046600000000006504,0.05439999999999827,149.964,149.829,153.643,154.414,1.0,0.86,13.5,77.1,90.6,93.97,461.52,555.49,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-06-08 16:00:00,2023-06-12 16:50:00,96.8,Profit Target,EURJPY,CHFJPY,BUY,SELL,27.543424317619127,89.30481283422284,0.06580000000000155,0.12160000000000082,149.789,150.139,154.448,153.726,1.0,0.54,35.0,72.2,107.2,243.62,271.37,514.99,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-08-02 18:00:00,2023-08-09 17:35:00,167.6,Profit Target,EURJPY,CHFJPY,BUY,SELL,28.26747720364783,76.27737226277463,0.08380000000000223,0.12800000000000294,156.662,157.685,163.317,163.782,1.0,0.65,102.3,-46.5,55.8,712.05,-210.38,501.67,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-08-11 09:50:00,2023-08-11 21:30:00,11.7,Profit Target,EURJPY,CHFJPY,SELL,BUY,72.2222222222248,29.096045197738093,0.03760000000000332,0.05639999999999645,159.131,158.695,164.992,165.42,1.0,0.67,43.6,42.8,86.4,303.47,199.6,503.07,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-08-30 12:55:00,2023-09-05 16:45:00,147.8,Profit Target,EURJPY,CHFJPY,SELL,BUY,72.88461538461614,23.484848484854197,0.06539999999999395,0.06080000000000041,159.343,158.242,166.281,165.95,1.0,1.08,110.1,-33.1,77.0,766.33,-248.82,517.51,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-09-26 23:25:00,2023-09-29 09:55:00,58.5,Profit Target,EURJPY,CHFJPY,SELL,BUY,71.74887892377019,25.555555555554335,0.026800000000002912,0.0188000000000045,157.608,157.659,162.791,163.399,1.0,1.43,-5.1,60.8,55.7,-35.5,605.17,569.67,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-10-05 10:15:00,2023-10-06 18:45:00,32.5,Profit Target,EURJPY,CHFJPY,SELL,BUY,70.69892473118375,29.96742671010034,0.07679999999999154,0.06399999999999864,156.479,157.959,162.363,164.21,1.0,1.2,-148.0,184.7,36.7,-1030.12,1542.71,512.59,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-10-13 20:35:00,2023-10-16 09:45:00,61.2,Profit Target,EURJPY,CHFJPY,BUY,SELL,23.97476340694425,70.71428571428093,0.04599999999999795,0.05819999999999936,157.06,157.485,166.035,165.661,1.0,0.79,42.5,37.4,79.9,295.82,205.65,501.47,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-10-27 21:10:00,2023-10-30 13:00:00,63.8,Profit Target,EURJPY,CHFJPY,BUY,SELL,19.373776908026088,70.06237006237274,0.06240000000000236,0.05580000000001064,157.954,158.396,165.827,165.553,1.0,1.12,44.2,27.4,71.6,307.65,213.6,521.25,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-11-02 13:20:00,2023-11-30 17:40:00,676.3,Profit Target,EURJPY,CHFJPY,SELL,BUY,75.07598784194566,29.67581047381175,0.049399999999997134,0.0697999999999979,159.891,161.575,166.254,169.642,1.0,0.71,-168.4,338.8,170.4,-1172.11,1674.31,502.2,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2023-11-30 17:45:00,2024-02-26 16:45:00,2111.0,Profit Target,EURJPY,CHFJPY,BUY,SELL,28.828828828827966,76.25786163521938,0.11379999999999768,0.1273999999999944,161.422,163.483,169.639,171.113,1.0,0.89,206.1,-147.4,58.7,1434.56,-913.09,521.47,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-03-07 13:40:00,2024-03-13 23:05:00,153.4,Profit Target,EURJPY,CHFJPY,BUY,SELL,26.556016597505916,88.77551020407304,0.04940000000000282,0.05800000000000978,161.009,161.731,168.051,168.018,1.0,0.85,72.2,3.3,75.5,502.55,19.52,522.07,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-03-15 14:05:00,2024-03-18 19:30:00,77.4,Profit Target,EURJPY,CHFJPY,BUY,SELL,27.5109170305699,75.67567567567153,0.04680000000000177,0.052199999999999136,161.926,162.137,168.542,167.971,1.0,0.9,21.1,57.1,78.2,146.87,357.69,504.56,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-03-26 16:30:00,2024-04-04 08:35:00,208.1,Profit Target,EURJPY,CHFJPY,BUY,SELL,24.93827160493798,73.91304347825593,0.053600000000005824,0.059000000000008865,164.106,164.421,167.725,167.224,1.0,0.91,31.5,50.1,81.6,219.26,317.33,536.59,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-04-04 09:20:00,2024-04-04 21:15:00,11.9,Profit Target,EURJPY,CHFJPY,SELL,BUY,76.95749440715508,27.272727272727963,0.06960000000000263,0.080600000000004,164.692,164.009,167.428,167.621,1.0,0.86,68.3,19.3,87.6,475.39,115.53,590.92,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-04-05 09:45:00,2024-04-12 10:25:00,168.7,Profit Target,EURJPY,CHFJPY,SELL,BUY,73.65439093484574,28.54838709677408,0.06599999999999681,0.10440000000000964,163.966,163.634,167.31,167.952,1.0,0.63,33.2,64.2,97.4,231.08,281.52,512.6,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-04-17 13:10:00,2024-04-19 04:30:00,39.3,Profit Target,EURJPY,CHFJPY,SELL,BUY,75.19083969465194,26.562499999998508,0.03799999999999386,0.0575999999999965,164.546,163.777,169.603,169.669,1.0,0.66,76.9,6.6,83.5,535.24,30.32,565.56,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-04-19 04:30:00,2024-04-19 17:50:00,13.3,Profit Target,EURJPY,CHFJPY,BUY,SELL,19.30501930501987,74.30555555555594,0.16760000000000447,0.1401999999999987,163.777,164.959,169.669,170.042,1.0,1.2,118.2,-37.3,80.9,822.73,-311.54,511.19,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-05-02 09:30:00,2024-05-13 11:45:00,266.2,Profit Target,EURJPY,CHFJPY,BUY,SELL,27.746478873237734,73.89705882352752,0.15580000000000496,0.2895999999999958,166.543,168.033,170.407,171.825,1.0,0.54,149.0,-141.8,7.2,1037.11,-532.96,504.15,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-05-22 09:40:00,2024-05-30 03:55:00,186.2,Profit Target,EURJPY,CHFJPY,SELL,BUY,74.54545454545455,28.605200945626635,0.06099999999998999,0.07239999999999895,169.851,169.895,171.338,172.253,1.0,0.84,-4.4,91.5,87.1,-30.63,534.98,504.35,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-05-30 22:35:00,2024-05-31 12:25:00,13.8,Profit Target,EURJPY,CHFJPY,BUY,SELL,26.94300518134554,76.2962962962807,0.03460000000000605,0.033400000000006,169.843,170.558,173.555,173.536,1.0,1.04,71.5,1.9,73.4,497.68,13.75,511.43,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-06-03 22:10:00,2024-06-04 11:05:00,12.9,Profit Target,EURJPY,CHFJPY,SELL,BUY,73.20872274143126,19.730941704037193,0.03719999999999572,0.04819999999999709,170.254,169.065,174.355,173.821,1.0,0.77,118.9,-53.4,65.5,827.57,-286.2,541.37,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-06-19 21:35:00,2024-06-20 10:30:00,12.9,Profit Target,EURJPY,CHFJPY,BUY,SELL,27.77777777780848,70.49180327867172,0.006800000000009731,0.005599999999998317,169.68,169.808,178.588,177.986,1.0,1.21,12.8,60.2,73.0,89.09,507.0,596.09,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-07-01 00:30:00,2024-10-09 00:30:00,2400.0,Time Limit,EURJPY,CHFJPY,SELL,BUY,77.8512396694234,20.047732696893533,0.14039999999999395,0.07919999999999164,172.663,162.696,178.849,172.831,1.0,1.77,996.7,-601.8,394.9,6937.33,-7414.12,-476.79,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-10-11 19:55:00,2024-10-14 14:20:00,66.4,Profit Target,EURJPY,CHFJPY,BUY,SELL,22.162162162151617,71.68674698794563,0.04840000000000373,0.040599999999994904,163.088,163.393,174.006,173.625,1.0,1.19,30.5,38.1,68.6,212.29,315.57,527.86,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-10-14 14:35:00,2024-10-15 10:20:00,19.8,Profit Target,EURJPY,CHFJPY,SELL,BUY,73.52941176469912,22.781774580335366,0.05359999999999445,0.09639999999999986,163.41,162.448,173.504,173.097,1.0,0.56,96.2,-40.7,55.5,669.58,-158.64,510.94,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-10-21 14:10:00,2024-11-01 10:30:00,260.3,Profit Target,EURJPY,CHFJPY,BUY,SELL,29.357798165135307,71.63120567376274,0.044800000000003594,0.046399999999999865,162.633,165.634,173.507,175.66,1.0,0.97,300.1,-215.3,84.8,2088.81,-1453.6,635.21,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-11-11 21:30:00,2024-11-13 17:05:00,43.6,Profit Target,EURJPY,CHFJPY,SELL,BUY,78.84615384614858,28.92156862744865,0.028800000000001092,0.026599999999990586,163.809,163.751,174.607,175.244,1.0,1.08,5.8,63.7,69.5,40.37,478.85,519.22,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-11-22 16:05:00,2024-11-26 03:00:00,82.9,Profit Target,EURJPY,CHFJPY,SELL,BUY,71.41119221411283,27.494287890326973,0.11840000000000259,0.14680000000000176,161.144,160.609,172.945,173.193,1.0,0.81,53.5,24.8,78.3,372.38,139.82,512.2,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2024-12-27 13:15:00,2025-04-07 00:00:00,2410.8,Time Limit,EURJPY,CHFJPY,SELL,BUY,72.17391304347942,22.680412371145806,0.06500000000000342,0.049000000000006594,164.567,158.381,175.304,169.801,1.0,1.33,618.6,-550.3,68.3,4305.64,-5094.31,-788.67,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2025-04-14 18:45:00,2025-04-17 10:30:00,63.8,Profit Target,EURJPY,CHFJPY,BUY,SELL,29.936305732484854,94.84156226971112,0.1268000000000029,0.20299999999999158,162.615,162.259,175.963,174.148,1.0,0.62,-35.6,181.5,145.9,-247.79,783.24,535.45,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2025-05-02 12:40:00,2025-05-12 12:35:00,239.9,Profit Target,EURJPY,CHFJPY,BUY,SELL,16.05995717344976,73.26106594399278,0.06560000000000059,0.20260000000000106,164.052,164.557,176.0,175.308,1.0,0.32,50.5,69.2,119.7,351.5,154.13,505.63,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2025-05-20 21:35:00,2025-06-05 16:20:00,378.8,Profit Target,EURJPY,CHFJPY,BUY,SELL,29.181494661914613,72.64150943396834,0.04779999999999518,0.05459999999999354,162.993,164.249,174.222,174.828,1.0,0.88,125.6,-60.6,65.0,874.23,-371.18,503.05,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2025-06-13 03:00:00,2025-06-16 10:15:00,79.2,Profit Target,EURJPY,CHFJPY,BUY,SELL,19.037199124721695,75.13368983957284,0.13180000000000405,0.1373999999999967,165.943,167.056,177.207,177.578,1.0,0.96,111.3,-37.1,74.2,774.69,-247.9,526.79,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2025-06-16 13:50:00,2025-06-18 18:35:00,52.8,Profit Target,EURJPY,CHFJPY,BUY,SELL,29.260450160777467,73.30960854093189,0.03900000000000432,0.03999999999999204,166.768,166.645,177.742,176.876,1.0,0.98,-12.3,86.6,74.3,-85.61,590.71,505.1,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2025-06-19 13:30:00,2025-06-30 00:25:00,250.9,End of Data,EURJPY,CHFJPY,SELL,BUY,73.50649350649188,28.028503562944707,0.052000000000015235,0.08740000000000805,166.968,169.325,177.817,180.693,1.0,0.59,-235.7,287.6,51.9,-1640.54,1181.07,-459.47,EURJPY/CHFJPY,0.7408685567743494
DIVERGENCE,2020-01-02 18:40:00,2020-01-23 02:50:00,488.2,Profit Target,EURAUD,GBPAUD,SELL,BUY,73.26732673267401,29.741379310345295,0.000693999999999928,0.0010999999999999678,1.60036,1.6127799999999999,1.88114,1.91295,1.0,0.63,-124.2,318.1,193.9,-815.84,1316.61,500.77,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-01-23 13:35:00,2020-02-12 19:05:00,485.5,Profit Target,EURAUD,GBPAUD,SELL,BUY,71.09634551494696,23.004694835683495,0.00041000000000006586,0.0007979999999999432,1.61482,1.61443,1.90984,1.9240599999999999,1.0,0.51,3.9,142.2,146.1,25.62,476.45,502.07,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-02-13 14:15:00,2020-02-20 03:30:00,157.2,Profit Target,EURAUD,GBPAUD,BUY,SELL,28.113207547171044,75.5764304013654,0.0009199999999999875,0.0023940000000000515,1.6133199999999999,1.62357,1.9353799999999999,1.94146,1.0,0.38,102.5,-60.8,41.7,673.39,-151.77,521.62,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-03-04 14:30:00,2020-03-05 23:40:00,33.2,Profit Target,EURAUD,GBPAUD,BUY,SELL,27.538726333908457,77.10064635272445,0.0006739999999999746,0.0014459999999999694,1.6805400000000001,1.70015,1.9351699999999998,1.9599199999999999,1.0,0.47,196.1,-247.5,-51.4,1288.32,-764.12,524.2,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-03-06 17:35:00,2020-03-06 18:55:00,1.3,Profit Target,EURAUD,GBPAUD,BUY,SELL,28.31491712706925,71.62899454403625,0.0024179999999999423,0.0017739999999999423,1.70484,1.7059600000000001,1.9657,1.96055,1.0,1.36,11.2,51.5,62.7,73.58,460.08,533.66,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-03-26 10:05:00,2020-03-26 11:45:00,1.7,Profit Target,EURAUD,GBPAUD,BUY,SELL,27.495769881557962,71.60021845985914,0.0026039999999999176,0.0040179999999999435,1.8357700000000001,1.8367,2.00371,1.99341,1.0,0.65,9.3,103.0,112.3,61.1,439.78,500.88,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-04-21 13:05:00,2020-04-23 12:50:00,47.8,Profit Target,EURAUD,GBPAUD,SELL,BUY,70.60931899641555,24.324324324322205,0.0015520000000000423,0.0015499999999999848,1.72455,1.69798,1.96341,1.94454,1.0,1.0,265.7,-188.7,77.0,1745.33,-1239.74,505.59,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-05-07 10:00:00,2020-05-07 16:20:00,6.3,Profit Target,EURAUD,GBPAUD,BUY,SELL,27.180527383367775,72.49357326478152,0.0011460000000000914,0.001291999999999982,1.67549,1.6733799999999999,1.92289,1.90999,1.0,0.89,-21.1,129.0,107.9,-138.62,754.16,615.54,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-05-08 17:15:00,2020-05-11 13:25:00,68.2,Profit Target,EURAUD,GBPAUD,BUY,SELL,29.685534591196273,70.34482758620763,0.0012740000000000863,0.0016419999999999658,1.65964,1.66794,1.90097,1.8999899999999998,1.0,0.78,83.0,9.8,92.8,545.3,50.21,595.51,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-05-18 19:05:00,2020-05-19 22:00:00,26.9,Profit Target,EURAUD,GBPAUD,SELL,BUY,72.31404958677633,27.33727810650906,0.001558000000000126,0.001429999999999998,1.67632,1.66636,1.8725,1.8706,1.0,1.09,99.6,-19.0,80.6,654.25,-136.06,518.19,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-05-20 10:10:00,2020-05-26 09:55:00,143.8,Profit Target,EURAUD,GBPAUD,SELL,BUY,72.23974763406873,22.98025134649785,0.0009820000000000384,0.001102000000000114,1.67352,1.65821,1.86929,1.8609499999999999,1.0,0.89,153.1,-83.4,69.7,1005.68,-487.66,518.02,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-05-29 11:55:00,2020-05-29 14:55:00,3.0,Profit Target,EURAUD,GBPAUD,SELL,BUY,73.49537037037075,29.003783102142222,0.001169999999999849,0.0010799999999999699,1.67201,1.66995,1.84893,1.85436,1.0,1.08,20.6,54.3,74.9,135.32,385.29,520.61,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-06-05 15:15:00,2020-06-11 17:05:00,145.8,Profit Target,EURAUD,GBPAUD,BUY,SELL,29.641693811073253,78.55855855856105,0.001205999999999996,0.0012479999999999603,1.6225100000000001,1.64829,1.81436,1.83257,1.0,0.97,257.8,-182.1,75.7,1693.72,-1160.29,533.43,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-06-26 16:05:00,2020-07-01 13:15:00,117.2,Profit Target,EURAUD,GBPAUD,SELL,BUY,76.38190954773648,27.832512315274016,0.0006799999999999695,0.0009259999999999379,1.63305,1.62268,1.80047,1.79757,1.0,0.73,103.7,-29.0,74.7,681.18,-139.08,542.1,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-07-08 20:40:00,2020-07-13 22:15:00,121.6,Profit Target,EURAUD,GBPAUD,BUY,SELL,25.0,70.1923076923079,0.00046199999999987364,0.0006159999999999944,1.62473,1.63334,1.80659,1.8079100000000001,1.0,0.75,86.1,-13.2,72.9,565.67,-65.03,500.64,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-07-17 17:30:00,2020-07-17 23:50:00,6.3,Profit Target,EURAUD,GBPAUD,SELL,BUY,76.09195402299198,21.92192192191621,0.0005380000000000162,0.0005100000000000104,1.63829,1.63296,1.79365,1.7962099999999999,1.0,1.05,53.3,25.6,78.9,350.12,176.6,526.72,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-07-20 10:10:00,2020-09-10 17:00:00,1254.8,Profit Target,EURAUD,GBPAUD,BUY,SELL,16.48745519712608,75.05112474437433,0.0006379999999999164,0.0009899999999999133,1.6384400000000001,1.6266500000000002,1.79751,1.76692,1.0,0.64,-117.9,305.9,188.0,-774.6,1286.07,511.47,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-09-11 12:30:00,2020-09-15 14:05:00,97.6,Profit Target,EURAUD,GBPAUD,SELL,BUY,71.69811320754653,22.948328267477265,0.0004939999999999944,0.0015219999999998902,1.62652,1.6213899999999999,1.75326,1.76145,1.0,0.32,51.3,81.9,133.2,336.99,172.18,509.17,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-09-15 20:15:00,2020-09-22 10:45:00,158.5,Profit Target,EURAUD,GBPAUD,BUY,SELL,20.90032154341,75.34246575342596,0.0004060000000000397,0.0008080000000000975,1.62189,1.63188,1.7657,1.7702200000000001,1.0,0.5,99.9,-45.2,54.7,656.33,-148.46,507.87,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-09-28 15:40:00,2020-10-01 09:15:00,65.6,Profit Target,EURAUD,GBPAUD,SELL,BUY,76.46293888166088,15.12770137523816,0.0009839999999999183,0.0017620000000000413,1.6537600000000001,1.63324,1.82273,1.79999,1.0,0.56,205.2,-227.4,-22.2,1347.96,-836.64,511.32,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-10-01 15:10:00,2020-10-01 16:55:00,1.8,Profit Target,EURAUD,GBPAUD,BUY,SELL,22.718052738338898,80.89080459770145,0.0008340000000000459,0.0012200000000000433,1.6317599999999999,1.63428,1.7984900000000001,1.79023,1.0,0.68,25.2,82.6,107.8,165.56,368.97,534.53,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-10-05 20:30:00,2020-10-06 14:00:00,17.5,Profit Target,EURAUD,GBPAUD,BUY,SELL,19.917012448134074,74.75000000000388,0.00031800000000008487,0.0007040000000000379,1.63981,1.64832,1.80783,1.80972,1.0,0.45,85.1,-18.9,66.2,559.1,-55.87,503.23,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-10-07 12:20:00,2020-10-08 11:10:00,22.8,Profit Target,EURAUD,GBPAUD,SELL,BUY,71.65354330708558,24.553571428575978,0.0005000000000000782,0.0008519999999999861,1.64931,1.64151,1.8079,1.8084799999999999,1.0,0.59,78.0,5.8,83.8,512.38,22.48,534.86,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-10-09 11:25:00,2020-10-09 22:55:00,11.5,Profit Target,EURAUD,GBPAUD,SELL,BUY,75.09225092251086,22.45989304812946,0.0007500000000000284,0.001567999999999925,1.6409099999999999,1.6336300000000001,1.80099,1.8017699999999999,1.0,0.48,72.8,7.8,80.6,478.22,24.6,502.82,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-10-13 21:00:00,2020-10-14 16:00:00,19.0,Profit Target,EURAUD,GBPAUD,SELL,BUY,73.87387387386667,26.600985221674435,0.000546000000000113,0.0009979999999999213,1.64051,1.63653,1.80716,1.81387,1.0,0.55,39.8,67.1,106.9,261.45,242.46,503.91,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-10-19 10:25:00,2020-10-19 16:00:00,5.6,Profit Target,EURAUD,GBPAUD,BUY,SELL,25.94142259413927,78.42835130970192,0.0005640000000000977,0.001138000000000039,1.64994,1.6591399999999998,1.8276,1.8294899999999998,1.0,0.5,92.0,-18.9,73.1,604.43,-62.08,542.35,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-10-26 09:10:00,2020-10-26 11:25:00,2.2,Profit Target,EURAUD,GBPAUD,SELL,BUY,86.02620087336727,29.738562091504505,0.00038599999999995306,0.0005879999999999441,1.6644,1.65497,1.82924,1.82727,1.0,0.66,94.3,-19.7,74.6,619.46,-85.42,534.04,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-11-02 00:10:00,2020-11-03 10:55:00,34.8,Profit Target,EURAUD,GBPAUD,SELL,BUY,70.83333333333749,27.799227799228902,0.0005560000000000009,0.0014360000000000373,1.658,1.6447,1.83928,1.8266499999999999,1.0,0.39,133.0,-126.3,6.7,873.68,-323.61,550.07,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-11-04 10:10:00,2020-11-09 17:55:00,127.8,Profit Target,EURAUD,GBPAUD,SELL,BUY,71.89597315436255,29.004665629858692,0.0021500000000000074,0.0026839999999999087,1.64673,1.62092,1.8250199999999999,1.8023799999999999,1.0,0.8,258.1,-226.4,31.7,1695.46,-1189.94,505.52,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-11-10 11:40:00,2020-11-12 13:55:00,50.2,Profit Target,EURAUD,GBPAUD,BUY,SELL,22.28260869565257,75.23809523809615,0.0008140000000000036,0.0013940000000000285,1.6212,1.62632,1.81697,1.81125,1.0,0.58,51.2,57.2,108.4,336.38,217.93,554.31,EURAUD/GBPAUD,0.7368126351075754
DIVERGENCE,2020-11-13 23:05:00,2020-12-02 09:55:00,442.8,Profit Target,EURAUD,GBPAUD,BUY,SELL,25.00000000000486,72.88135593220441,0.00040200000000005786,0.00047599999999996533,1.62778,1.63472,1.81522,1.8119800000000001,1.0,0.84,69.4,32.4,101.8,455.95,178.78,634.73,EURAUD/GBPAUD,0.7368126351075754
